id,hierarchy_level,ccta95_code,name,name_en,description,is_marked
"210606","minor","210606","文字読みとり機","Character-reading machines","紙などに印刷された文字を読みとり，いったん電子的情報に変換した後，触覚・音声など他の情報形式に変換表示する装置．音声合成装置については210915を参照．","0"
"210689","minor","210689","その他の電気工学的補助具","Other electro-optical aids","","0"
"210900","middle","210900","コンピュータ・タイプライタ・電卓用入出力装置","Input and output units and accessories for computers, typewriters and calculators","コンピュータ・タイプライタ・電卓を使用する際に必要な入出力装置及び付属品．電話機・電話用機器は2136を参照．","0"
"210903","minor","210903","入力装置","Input units","音声認識装置，マウス，トラックボール，ジョイスティック，ペン入力装置などのデータを入力する装置．キーボード類及びキー操作を補助するための用具は210906，文字読みとり機は210606を参照．","0"
"210906","minor","210906","キーボード類及びキー操作を補助するための用具","Keyboards and control systems","さまざまな障害者用のキーボード（例えば視覚障害者用の点字キーボード，肢体不自由者用の大型キーボード，走査型キーボードなど）及びキーガードなどのキー操作を容易にする用具を含む．制御用機器については2409を参照のこと．","0"
"210908","minor","210908","視覚障害者用電子手帳","Portable electronic note-taking devices for braille users","視覚障害者が手軽に持ち運べ，現場で簡単にメモを打ち込んだり，打ち込んだ内容を音声又は点字で出力できる小型の機器．","0"
"210909","minor","210909","プリンタ・プロッタ","Printers and plotters","文字又は絵を紙に出力するコンピュータの出力装置．拡大文字，点字などの浮き出し文字を出力する装置も含む．","0"
"210912","minor","210912","ディスプレイ","Displays","コンピュータの出力表示装置のことで，ペーパレスの触覚ディスプレイ及びハードコピー機能を内蔵したディスプレイも含む．","0"
"210915","minor","210915","音声合成装置","Devices for synthetic speech","人工的に合成した音声を出力する装置で，規則合成方式の音声合成装置（テキスト情報を音声出力するもの），録音編集方式の音声合成装置，周波数帯域変換装置（聴覚障害者のために音声を聞きやすい周波数帯域に変換するもの）などを含む．人工喉頭は214212を参照．","0"
"210918","minor","210918","紙を取り扱うための付属品","Attachments for paper handling","肢体不自由者又は視覚障害者のために，プリンタ・タイプライタ用紙を取り扱いやすくするための付属品．そのような機構が標準としてプリンタ・タイプライタに含まれている場合は，プリンタ210909又はタイプライタ2115に含める．","0"
"210921","minor","210921","原稿ホルダ","Manuscript holders","肢体不自由者が，入力原稿を見ながらコンピュータなどへ文字を入力するときに原稿をおく台．","0"
"210924","minor","210924","タイプライタ・コンピュータ入力用前腕支持具","Forearm supports, applied to typewriter or computer","上肢機能に障害のある人が，タイプライタ及びコンピュータのキーボードをタイプする際に，前腕を支持するために用いる用具．非装着式上肢装具は0609を参照．","0"
"210927","minor","210927","入出力変換用ソフトウェア","Software for input and output modification","障害者のパソコン操作を容易にするためのソフトウェア．点字キーボードのような特殊なキーボードの入力を標準キーボードからの入力と同じ情報に変換するソフトウェア，画面へ出力された文字を合成音声で読み上げる画面読みソフト，弱視者のために画面を拡大するソフトウェアなどを含む．","0"
"211200","middle","211200","コンピュータ","Computers","個人で所有可能なワークステーション及びパーソナルコンピュータを扱う．ワープロ専用機は211509，コンピュータ・タイプライタ・電卓用入出力装置は2109，多目的ソフトウェアは2121を参照．","0"
"211500","middle","211500","タイプライタ・ワードプロセッサ","Typewriters and word-processors","作業用テーブルは180303，コンピュータ・タイプライタ・電卓用入出力装置は2109，多目的ソフトウェアは2121を参照．","0"
"211503","minor","211503","手動タイプライタ","Manual typewriters","機械式のタイプライタ．障害者が入力しやすい機構又は押しやすいキー構造になっていること．","0"
"211506","minor","211506","電動タイプライタ","Electric typewriters without memory","電動式のタイプライタ．手動タイプライタと同様に障害者が入力しやすいように工夫されていること．文書の保存・編集用メモリを持つものはワープロ専用機211509を参照．","0"
"211509","minor","211509","ワープロ専用機","Dedicated word-processors","ワープロ機能をもった専用機．文章編集用のメモリを持つ電動式タイプライタも含む．","0"
"211512","minor","211512","手動点字タイプライタ","Manual Braille writers","視覚障害者用に設計されたもので，点字を打つための機械式タイプライタ．","0"
"211515","minor","211515","電動点字タイプライタ","Electric Braille writers","視覚障害者用に設計されたもので，点字を打つための電動式タイプライタ．文章編集中に一時的にテキストデータを記憶しておくメモリを持つものも含む．","0"
"211518","minor","211518","ワープロ用ソフトウェア","Software for word-processing","ワープロ専用のソフトウェア．複雑な編集機能を備えた市販のソフトウェア，走査選択式により簡単な意志伝達を行うことに重点を置いたソフトウェアなどを含む．","0"
"211800","middle","211800","計算器","Calculators","計算のために用いる機械式及び電子式の計算器．パソコン用の計算ソフトウェアも含む．コンピュータ・タイプライタ・電卓用入出力装置は2109，多目的ソフトウェアは2121を参照．","0"
"211803","minor","211803","そろばん","Abacuses","玉をはじきやすくするために大形にしたり，滑べりにくくするなど，障害者用に工夫されているもの．レバーを倒すことで玉をはじくことの代用をする視覚障害者用のものも含む．","0"
"211806","minor","211806","電卓","Electronic calculators","主に四則演算程度の計算に用いるための卓上式の電子計算機．プログラム電卓及び関数電卓も含む．","0"
"211809","minor","211809","機械式の計算器","Non-electric calculators","電動及び手動で作動する機械式の計算器．計算尺も含む．","0"
"211812","minor","211812","計算用ソフトウェア","Software for calculation","コンピュータで計算するためのソフトウェア．表計算ソフトウェアのように複雑な計算機能を持つソフトウェアも含む．ワープロソフトなどに付随して組み込まれているものはワープロ用ソフトウェア211518を参照．","0"
"212100","middle","212100","多目的ソフトウェア","Multipurpose software","統合ソフトウェア及びユーティリティソフトウェアを含む．入出力変換用ソフトウェアは210927，ワープロ用ソフトウェアは211518，計算用ソフトウェアは211812，描画用ソフトウェアは212421，会話用ソフトウェアは214224を参照．","0"
"212400","middle","212400","描画用具・書字用具","Aids for drawing and handwriting","絵又は文字を書くための様々な自助具．肢体不自由者用及び視覚障害者用に工夫されていること．重垂バンドは034818，視覚障害者用地図（触地図）は123915を参照．","0"
"212403","minor","212403","筆記具","Pens,pencils,brushes,drawing compasses,straight edges and rulers","肢体不自由者及び視覚障害者用に握りやすかったり，目盛りが読みやすいように工夫された筆記具．ボールペン，鉛筆，毛筆，コンパス，直定規などを含む．把持具のアタッチメントは241806を参照．","0"
"212406","minor","212406","書字板・製図板・画板","Writing,drafting and drawing boards","ベッドサイド及び車いすで絵及び文字を書くための支えとなる板並びに台．","0"
"212409","minor","212409","署名ガイド・署名スタンプ","Signature guides and signature stamps","手書きでサインをするために用いるガイド及び手書きの代用をするスタンプ．肢体不自由者及び視覚障害者用に工夫されているもの．","0"
"212412","minor","212412","書字用フレーム","Writing frames","主に視覚障害者が利用するもので，行の位置が触覚でわかるもの．","0"
"212415","minor","212415","点字用具","Braille writing equipment","点字を打つための様々な道具．点字出力用紙は212418を参照．","0"
"212418","minor","212418","特殊紙（紙・プラスティック）","Special writing paper/ plastic","点字出力及び立体コピーに用いる専用紙，涎などによる汚れを防ぐ耐水性用紙などを含む．","0"
"212421","minor","212421","描画用ソフトウェア","Software for drawing and painting","絵を描いたり色を付けたりする専用のソフトウェア．ＣＡＤソフトウェアも含む．","0"
"212700","middle","212700","非光学式読書補助具","Non-optical reading aids","読書するために必要だが，レンズなどの光学的手段を利用していない様々な補助具．プリズムメガネ（寝た状態で使用するメガネ）は210333を参照．","0"
"212703","minor","212703","ページめくり機","Page turners","書見台に本，雑誌などを置き，スイッチを押すなどの簡単な操作でページをめくることのできる機械．主に肢体不自由者が使用する．","0"
"212706","minor","212706","書見台・書籍ホルダ","Book supports and book holders","自身の力で書籍を支えることのできない肢体不自由者が主として使用するもので，見開き状態の書籍を支えておくもの．","0"
"212790","minor","212790","タイポスコープ*","Typoscopes","紙全体からの光の反射を押えるために，黒色の遮蔽板又は遮蔽紙に１行程度の枠を空け，それをずらしながら文字を読むもの．主に弱視者，白内障患者などが読書をする際に使用する．","1"
"213000","middle","213000","録音機・受信機","Audio recorders and receivers","主に音声を記録・再生する機器又は電波で送られてくる音声を受信する機器．録音用テープに関する機器も含む．ヘッドホン・バイブレータは213903，マイクロホンは213909，ラジオ・テレビ用の接続装置は213912を参照．","0"
"213003","minor","213003","カセットテープレコーダ","Cassette tape recorders","標準のカセットテープを使用するテープレコーダ．ただし，標準のカセットテープを使用しているものの，ウォークマンに代表される小型で携帯用のテープレコーダは213009を参照．","0"
"213006","minor","213006","オープンリールテープレコーダ","Reel-to-reel recorders","オープンリールのテープを使用するテープレコーダ．","0"
"213009","minor","213009","小型テープレコーダ","Miniature tape recorders","カセットテープレコーダ213003及びオープンリールテープレコーダ213006を除いた小型のテープレコーダ．ウォークマンタイプの小型テープレコーダ及びマイクロカセットテープを使用するテープレコーダも含む．","0"
"213012","minor","213012","インデックストーンジェネレータ","Index tone generators","主として視覚障害者がテープを操作するために用いるもので，情報検索用のマーク又はアドレスをテープに書き込む装置．","0"
"213015","minor","213015","消磁器","Demagnetizers","各種のテープに書き込まれた内容を一度に消去するための装置．ヘッドの帯磁を消去するヘッドイレーザも含む．","0"
"213018","minor","213018","無線受信機","Radio receivers","ラジオ放送用受信機（いわゆる一般のラジオ）だけでなく，ハム用の受信機も含む．","0"
"213300","middle","213300","テレビ・ビデオ","Television and video equipment","放映された画像情報を受信したり，画像情報を記録・再生したりする機器．ラジオ・テレビ用の接続装置は213912を参照．","0"
"213303","minor","213303","テレビ受像機","Television sets","テレビ放送を受信する装置．字幕表示用デコーダ内蔵テレビは213309，テレビ内蔵パソコンはコンピュータ2112を参照．","0"
"213306","minor","213306","ビデオデッキ","Video recorders","磁気テープを使ってテレビの画像及び音声を記録・再生する装置．ＶＨＳ用だけでなく，８ミリビデオ用などのデッキを含む．またビデオ再生専用機も含む．","0"
"213309","minor","213309","字幕表示用デコーダ（字幕表示用デコーダ内蔵テレビ）","Decoders for videotext (text television)","通常のテレビ受像機に接続し，文字放送の字幕を表示させることのできる装置．テレビ本体又はビデオデッキ内にこの装置を組み込んでいるものも含む．","0"
"213312","minor","213312","閉回路テレビシステム（ＣＣＴＶ）","Closed circuit television systems","テレビカメラ及び受像機を同軸ケーブルなどで結び，特定の視聴者にのみ番組を見せることのできるテレビシステム．拡大読書機（拡大テレビ）は210603を参照．","0"
"213600","middle","213600","電話機・電話用機器","Telephones and aids for telephoning","公衆回線を使用して一般外部と通信を行なうための機器．インタ−ホン機能を合わせ持つ電話機も含む．インターホンは213915，玄関ホン・玄関ホン用アンプは213918を参照．","0"
"213603","minor","213603","標準電話機","Standard telephones","213606以下に含まれている各種の電話機を除くものが該当する．ただし、緊急通報機能をもった電話機は、個人用緊急通報システム215103を参照．","0"
"213606","minor","213606","移動電話機・自動車電話機","Mobile telephones and car telephones","原則として電波を使用して通信する機器で，携帯電話機（ＰＨＳを含む）及び車載電話機のこと．ポケットベルも含む．","0"
"213609","minor","213609","文字電話機","Telephones with text input and/or text output","キ−ボ−ドなどの手段によって入力された文字又は点字を電話回線で送ることができるもの．また，電話回線で送られてきた文字又は点字を紙，画面，点字ディスプレィなどに表示することができるもの．","0"
"213610","minor","213610","テレビ電話機*","Visual telephones and Vide ophones","音声・画像を同時に送受信する電話．玄関ホンにこの機能が付いているものは，玄関ホン・玄関ホン用アンプ213918を参照．","1"
"213611","minor","213611","自動応答装置*","Answering machines","留守又は何等かの理由で電話にでられない場合に自動的に応答する装置．留守録電話機を含む．","1"
"213612","minor","213612","スピ−カ付電話機及びアダプタ","Loudspeaking telephones and telephone attachments","受話音声をスピ−カより出力できる（スピ−カホン，ハンズフリーテレホン）電話機のこと．受話音声をテレホンピックアップなどで拾い，増幅してスピ−カより出力できるようにするアダプタを含む．また，標準電話機に取り付けて音声をスピ−カより出力するアダプタも含む．","0"
"213613","minor","213613","テレックス・ファックス*","Telex and telefax machines","電話回線を通して絵又は文字を送受信する装置．モデムなどによりコンピュ−タを電話回線に接続し，テレックス又はファックス機能を実現できるソフトウエアも含む．","1"
"213615","minor","213615","呼出音等表示装置","Dialling, engaged and ring tone indicators","電話の装置音が聞き取れない障害者に対して，相手を呼び出し中なのか，話し中なのか，つながって相手が出ているのかを光などで表示する装置．また，電話がかかかってきたことを光などに変換して知らせる装置も含む．","0"
"213618","minor","213618","ダイアル操作補助具","Dialling aids","ダイアルを回す又は押すといった操作が困難な人のための補助具．回転式ダイアルの位置が触ってわかるような盲人用アダプタ，プッシュボタンを押し易いようにした手先の不自由な人向きのキ−カバ−などを含む．","0"
"213621","minor","213621","受話器用アンプ","Receiver amplifiers","電話機の受話音量を拡大するための増幅器又はそのような機能を内蔵した電話機．携帯可能なものでは受話器の部分に被せて音を増幅し，小さなスピ−カで音として出力するもの又は磁気変化として出力するものがある．アンプはマイクロホン用及びヘッドホン用を含む．","0"
"213624","minor","213624","電話用機器のための接続装置","Connection units for telephoning aids","電話回線に接続するための接続ボックス，信号変換器，モデムなどのアダプタ類全てを含む．","0"
"213627","minor","213627","磁気コイル","Induction-coil plates","電話機などから漏れる磁気を電気信号に変換して出力するもの．補聴器を装用している難聴者が電話などの音声を聞きやすくするのが目的で，一般的にはテレホンピックアップとして販売されている．","0"
"213630","minor","213630","送受話器ホルダ","Receiver holders","送受話器を手で持っていられない人が使用する装置で，受話器を耳にあてた状態で保持する．電話機に直接取り付けられるヘッドセットを含む．","0"
"213633","minor","213633","電話切り替え器","Telephone switchboards","複数の電話機又は電話回線に接続する機器を（原則として手動で）切り替えるもの．","0"
"213689","minor","213689","その他の電話用機器*","Other aids for telephoning","受話音を振動で出力し，骨導で伝えることで（特に伝音性の難聴者に対して）明瞭な受話音を提供する骨伝導式電話機を含む．","1"
"213900","middle","213900","音伝達システム","Sound transmission systems","なんらかの方法で音を伝達する機器．ただし，録音機・受信機は2130，電話機・電話用機器は2136を参照．","0"
"213903","minor","213903","ヘッドホン・バイブレ−タ","Headphones and vibrators","耳に直接当てる受話器のことで，ヘッドホン，イヤホン，ヘッドセットなどは電話機を除いて全てここに含む．骨導バイブレ−タ端子，バイブレ−タ式ヘッドホン，リストバンド式バイブレ−タなども含む．振動椅子は034203を参照．","0"
"213906","minor","213906","スピ−カ","Loudspeakers","拡声器のことで，スピ−カユニット単体及び箱に取り付けられたものを含む．アンプを内蔵した電話機は，スピ−カ付電話機及びアダプタ213612を参照．","0"
"213909","minor","213909","マイクロホン","Microphones","送話器のこと．ヘッドセットに取り付けられている場合は，ヘッドホン・バイブレ−タ213903を参照．","0"
"213912","minor","213912","ラジオ・テレビ用の接続装置","Connection units to radio and television receivers","ラジオ・テレビの信号変換器，インピ−ダンス変換器などのことで，アンプ及び音量・音質調整機，ラジオ・テレビの音を録音するために使用するケ−ブル類を含む．また，補聴器に直接これらの音を入力するために使用するケ−ブル，アダプタも含む．さらに，補聴器に内蔵されている磁気コイルでこれらの音が聞こえるようにするアダプタ類も含む．","0"
"213915","minor","213915","インタ−ホン","Intercoms","屋内（自宅，施設など）で使用する，相手先が限られたインタ−ホンシステム．ただし，電話機でインタ−ホン機能を持つものの場合は，電話機・電話用機器2136を参照．","0"
"213918","minor","213918","玄関ホン・玄関ホン用アンプ","Entoryphones and entryphone amplifiers","玄関と屋内との間で通話するもの．ただし，玄関ホン機能を持つ電話機の場合は，電話機・電話用機器2136を参照．","0"
"213921","minor","213921","磁気ル−プシステム","Loop amplifiers,  loop receivers and loops","音声を直接磁気変換したり，搬送波に変調してル−プに送り出し，磁気コイルを内蔵している補聴器又は専用の受信機で多数の者が一度に音声を聞くことのできるシステム．主に公共施設のホ−ル，ろう学校の教室などに設置されている．磁気ル−プ用アンプ，磁気ル−プ受信機及び磁気ループを含む．また，可搬型のもの又は個人で使用できる小型のものも含む．","0"
"213924","minor","213924","ＦＭシステム","FM-systems","音などの情報をＦＭ電波で送り，専用の受信機（場合によっては一般のＦＭラジオを使用する）で受信するシステム．狭い範囲で一方向の情報伝達に使用する送信機・受信機を含む．一般的には，ＦＭワイヤレスマイクと呼ばれるものが該当する．","0"
"213927","minor","213927","赤外線システム","IR-systems","赤外線を使用してＦＭシステムと同様な情報伝達を行うシステム．電波と異なり，混信が少なく法的にも規制はないが，太陽光の関係で屋外では使用できない．一般向けにオ−ディオ用の送信機及び受信機が販売されており，受信機はヘッドホンに内蔵されている．赤外受信機内臓ヘッドホンも含む．","0"
"213930","minor","213930","双方向無線機器","Two-way radios","同時通話及び交互通話が可能なトランシ−バ．","0"
"214200","middle","214200","対話用機器","Face-to-face communication aids","基本的に，目の前にいる相手と会話をするための機器．ワ−プロ用ソフトウエアは211518を参照．","0"
"214203","minor","214203","文字・記号セット","Letter and/or symbol sets","意思伝達を目的とした文字・記号を記したチップ（文字積み木のようなもの）のセット．","0"
"214206","minor","214206","文字・記号ボ−ド","Letter and/or symbol boards","文字・記号を平面上に同時に提示し，それらを順次指し示すことで意思伝達を行うためのもの．","0"
"214209","minor","214209","携帯型対話装置","Portable dialogue units","発声困難な人がコミュニケ−ションを行なうことを目的とした機器で，なんらかの指示により画面表示，印字，合成音声出力などを行なって相手に意志を伝えるもの．","0"
"214212","minor","214212","人工喉頭","Voice generators","喉頭摘出者が使用する電動式及び笛式の人工喉頭．摘出した声帯の代わりとして使う弁（人工声帯）も含む．","0"
"214215","minor","214215","個人用拡声器","Voice amplifiers for personal use","発声音量が極端に小さい人が使用する小型の拡声装置．音声は鼻振動又は声帯音をマイクロホンでひろってスピ−カより出力するもの．","0"
"214218","minor","214218","コミュニケ−ション用拡声器","Communication amplifiers","集団相手に使用できる据置型・携帯型の拡声器．","0"
"214221","minor","214221","伝声管","Ear-trampets","集音器に向って発声してもらい，チュ−ブを通して耳に音を伝えるパッシブ型補聴器．ラッパ形補聴器も含む．","0"
"214224","minor","214224","会話用ソフトウエア","Software for face-to-face communication","コンピュータを１対１会話用機器と同様な形で使用できるようにするソフトウエア．携帯型の専用機は214209を参照．","0"
"214289","minor","214289","その他の対話用機器","Other ｆace-to-face communication aids","","0"
"214290","minor","214290","コミュニケーション機器*（コミュニケーションロボットを含む）","Assistive products for communication with robotic technology","高齢者等とのコミュニケーションを支援する機器．ソフトウェア単体,アプリケーション等も含む．","1"
"214500","middle","214500","補聴器","Hearing-aids","難聴の人が，音声をよく聞こえるようにする目的で装着する器具．耳鳴りをマスキングするような音を出力する耳鳴遮蔽機構を内蔵した補聴器も含む．ただし，病院など使う耳鳴り遮蔽装置は032715を参照．","0"
"214503","minor","214503","挿耳形補聴器","In-the-ear hearing-aids","補聴器の大部分が耳穴に挿入され，耳穴及び耳介腔だけで固定されているもの．カスタム形・カナル形の全てを含む．","0"
"214506","minor","214506","耳掛け形補聴器","Behind-the-ear hearing-aids","補聴器の本体は耳介の後ろ側に位置し，音出力のためのチュ−ブが耳穴に挿入される形の補聴器．本体が耳掛け型であれば，クロス式・バイクロス式・ベビ−形補聴器も含む．なお，出力として骨導端子を使用するものは触振動式補聴器214515，耳掛け型のＦＭ補聴器はＦＭシステム213934を参照のこと．","0"
"214509","minor","214509","眼鏡形補聴器","Spectacle hearing-aids","全体は眼鏡の形状をしており，そのツル部分に補聴器の機構を内蔵させたもの．形状が眼鏡型であれば，クロス式・バイクロス式のものも含む．骨導式のものは触振動式補聴器214515を参照．","0"
"214512","minor","214512","箱形補聴器","Body-worn hearing-aids","補聴器の本体はポケットなどに入れて，イヤホンを耳に挿入して使用する補聴器．出力として骨導端子を使用するものは触振動式補聴器214515，箱型のＦＭ補聴器はＦＭシステム213934，赤外補聴器は赤外線システム213927を参照．","0"
"214515","minor","214515","触振動式補聴器","Tactile hearing-aids","音声を振動に変換する補聴器．主として骨導式補聴器のことであるが，リストバンドなどに振動子を付けて音情報を伝達するものも含む．また読話の補助などのための補聴器も含む．","0"
"214518","minor","214518","人工中耳・内耳","Hearing-aids with implant","現在日本国内で医療材料として認められたもの以外でも，体内（基本的に鼓膜の内側）に埋め込まれる補聴を目的としたものを全て含む．外耳道壁面の電極によって刺激を行なう補聴システムも含む．ただし，これらを調整するための機器は除く．","0"
"214800","middle","214800","表示機器","Signalling aids","主として感覚障害があるために障害者が認識できない情報を，認識できる別の情報に変換して表示する機器．時計は0951，警報システムは2151，表示・指示器は2403を参照．","0"
"214803","minor","214803","ドアチャイム・ドアチャイム表示器","Door signals and door signal indicators","ドアに取り付けて来客などを知らせる機器，及びその機器が作動したことを光，振動などで的確に知らせることのできる機器．","0"
"214806","minor","214806","ドア警報器","Door warners","ドアの存在を障害者に音又は光で知らせる機器．視覚障害者にドアが開いていることを知らせる機器も含む．","0"
"214809","minor","214809","降雨検知器","Rain indicators","雨が降り始めたことを音などで知らせる機器．失禁感知装置は035103を参照のこと．","0"
"214812","minor","214812","感光器","Light indicators","視覚障害者用の機器で，周囲の状況が明るいか暗いか，また，照明などが点灯しているかどうかを音又は振動で知らせるもの．","0"
"214815","minor","214815","音表示器（乳児の泣き声などを知らせる機器）","Sound indicators (electronic babysitters)","聴覚障害者用の機器で，乳児の泣き声などを光又は振動で知らせるもの．","0"
"214890","minor","214890","色識別器*","Color indicators","視覚障害者用の機器で，衣服などの色を音声で読み上げるもの．","1"
"215100","middle","215100","警報システム","Alarm systems","周囲に災害が発生したことを障害者・高齢者に警報したり，障害者・高齢者自身の容体が急変したことを第三者に通報したりする機器及びシステム．閉回路テレビシステム（ＣＣＴＶ）は213312を参照．","0"
"215103","minor","215103","個人用緊急通報システム","Personal emergency alarm systems","一人暮らしの障害者・高齢者が，身に付けているボタンを押し，容体が急変したことを第三者に知らせることによって救急車などの出動を迅速に行なうシステム．そのような機能をもつ電話機も含む．","0"
"215106","minor","215106","てんかん発作警報器","Attack alarms for epileptics","てんかん患者が発作を起こして倒れたときなどに，周囲の人に発作が起きたことを自動的に知らせる機器．","0"
"215109","minor","215109","火災報知器・煙検知器","Fire-alarms and smoke-detectors","火災が発生したり，煙が充満していることを音，光及び振動で知らせる機器．","0"
"215190","minor","215190","徘徊老人監視システム*","Monitoring systems for senile dementia","痴呆性老人が無断で屋外に出ていくことを監視し，介助者などに通報を発するシステム．","1"
"215191","minor","215191","見守り機器*","Assistive products for monitoring and warning","障害者・高齢者施設において使用する，各種センサー等や外部通信機能を備えた機器システム, プラットフォーム． 在宅において使用する，各種センサー等や外部通信機能を備えたものも含む．ソフトウェア単体，アプリケーション等も含む．","1"
"215400","middle","215400","認知症生活支援・認知症ケア支援機器*","Assistive products for dementia care and daily lives of persons with dementia","認知機能が低下した高齢者等の自立した日常生活または個別ケアを支援する機器・システム．ソフトウェア単体，アプリケーション等も含む．","1"
"240000","major","240000","操作用具","Aids for handling products and goods","ものを操作するための補助に用いる用具．他の機器に取り付けて取り扱いを容易にするための部品類はこの項目に分類するが，特定の機器に取り付ける付属品はその機器の分類項目に含める．","0"
"240300","middle","240300","表示・指示器","Aids for marking and indicating","標識やマークなどの取り扱いのための用具．","0"
"240303","minor","240303","表示用具","Marking materials and marking tools","標識やマークの判読を容易にするために用いる器具．カラーシール，ラベルメーカ，ダイモ凸シール，マークペンなど．","0"
"240306","minor","240306","表示器","Indicators","ある状態を判断して光や音で注意を喚起する機構．その状態の判断を容易にすることが目的である．表示灯，ブザーを含む．表示機器は2148を参照．","0"
"240600","middle","240600","容器取扱器具","Aids for operating upon containers","","0"
"240603","minor","240603","瓶・缶・容器を開けるための補助具","Aids for opening bottles, cans, containers","瓶開けや缶切りなどの他に，固定盤を含む．","0"
"240606","minor","240606","チューブ絞り出し器","Tube-squeezing keys","チューブ入り容器を巻き取り，内容物の絞り出しチューブ入り容器を巻き取り，内容物の絞り出し．","0"
"240900","middle","240900","制御用機器","Operating controls and devices","ジョイスティックを含む．","0"
"240903","minor","240903","押しボタン","Push-buttons","障害者が使いやすいように配慮した大型の押しボタンなど．","0"
"240906","minor","240906","固定ハンドル・固定ノブ・引き手","Fixed handles and knobs","ドアや箱のふたなどの操作のためのハンドルやノブで，固定されているもの．","0"
"240909","minor","240909","回転ハンドル・回転ノブ","Rotating handles and knobs","ドアや箱のふたなどの操作のためのハンドルやノブで，回転操作によって開閉するもの．","0"
"240912","minor","240912","ペダル","Pedals","足踏みスイッチなどのために用いるペダル．","0"
"240915","minor","240915","車輪型ハンドルとクランク型ハンドル","Handwheels and crank handles","回転操作によって移動させたり，形を変えたりするためのハンドル．","0"
"240918","minor","240918","スイッチ","Switches(on/off function) and selectors","開閉操作，切り替え操作，選択操作をするためのスイッチ．","0"
"240921","minor","240921","レギュレータ（レベル調整）","Regulators(level adjustment)","制御レベルを調節するためのスイッチ．","0"
"240924","minor","240924","集中制御盤（ＨＡコントローラを含む）","Switchboards","電話切り替え器は213633を参照．","0"
"241200","middle","241200","環境制御装置","Environmental control systems","ＥＣＳとも呼ばれ，重度障害者がテレビ，ラジオ電話など身の回りのものを操作するための機器．","0"
"241203","minor","241203","リモートコントロール装置","Remote control systems","スキャナーや光・言葉・音による操作システムを含む．","0"
"241206","minor","241206","環境制御装置のソフトウェア","Software for environmental control","","0"
"241500","middle","241500","タイマー","Timer switches","","0"
"241503","minor","241503","２４Ｖを越えるタイマー","Timer switches for over 24 V","電圧値については241506参照．","0"
"241506","minor","241506","低電圧や２４Ｖ以下のタイマー","Timer switches for lower voltage up to and including 24 V","人体に与える影響の少ない低電圧回路の自動入り切りに用いるタイマー．日本およびアメリカでは２４ボルトであるが，ヨーロッパでは４８ボルトであるため，ＩＳＯ　９９９９では４８ボルト以下と以上で区別している．手動操作のものは2418-2433を参照．","0"
"241800","middle","241800","手・指の機能を補助する機器","Aids to assist and/or replace hand and/or finger function","","0"
"241803","minor","241803","把持用具","Aids for grasping","ものを把持することを補助する器具一般を指す．たとえば、小さなものを把持するピンセット様のもの，滑りやすいものを把持するためにものをつかむ部分の表面を滑りにくく加工した把持具などがある．","0"
"241806","minor","241806","把持具のアタッチメント","Grip adapters and attachments (aids applied to the product)","道具側に取り付けて用いるアタッチメント．ペンや，鉛筆・ブラシにつけたホルダを含む．","0"
"241809","minor","241809","ホルダ","Holders (body-worn)","手や腕などに装着して，様々の形の筆記用具，食事用具，操作用具などを取り付けて利用するもの．","0"
"241812","minor","241812","スタンド","Stands","ものを立てておくための器具．","0"
"241815","minor","241815","操作スティック","Operating sticks","頭部や顎，口で操作するスティックを含む．","0"
"241818","minor","241818","指示ライト","Pointing lamps","遠くの目的物を指し示すためのスポットライト．","0"
"241890","minor","241890","磁石式腕固定具*","Magnetic arm holders","前腕を固定するバンドのついた磁石で，スチールデスクや机上に置いた鉄板に腕を固定する目的で使用する．書字や家事動作，細かい作業において腕が大きく移動することを防止するために用いる．","1"
"242100","middle","242100","手が届かないところの物を処理する補助具","Aids for extended reach","手が届かない場所にあるものを操作するために長めの柄を利用した補助具．","0"
"242103","minor","242103","マジックハンド","Manual gripping tongs","先端部がつまみ動作や引っかける動作などの機構を持つもの．","0"
"242106","minor","242106","電動マジックハンド","Electric gripping tongs","先端の把持機構が電気的に駆動するマジックハンド．","0"
"242109","minor","242109","リーチャー","Extenders without gripping function","把持機構を持たず，フックなどによって手の届かない場所にあるものを操作する補助具．","0"
"242400","middle","242400","位置決め器具","Aids for positioning","手が届く場所に作業中の物を置くための器具．例えば傾斜台に取り付けた部品皿，仕切の付いた回転テーブル．","0"
"242403","minor","242403","固定・据え付けのための器具","Fixed position systems","","0"
"242406","minor","242406","回転スライド式の器具","Rotating and sliding systems","","0"
"242409","minor","242409","上下動・傾斜が可能なもの","Lifting and tilting systems","","0"
"242700","middle","242700","固定器具","Aids for fixation","","0"
"242703","minor","242703","吸着盤","Suction cups","吸着機構を利用して机の上などにものを固定する器具","0"
"242706","minor","242706","滑り止めシート・パッド","Non-slip pads","盆や板の上に敷いたり覆ったりして，ものが滑らないようにするシートやパッド．","0"
"242709","minor","242709","回転締め具","Screw-clamps","ねじで固定するクランプ．","0"
"242712","minor","242712","クリップとばね挟み","Clips and spring-clips","クリップっやバネでものを固定する器具．","0"
"242715","minor","242715","万力","Vices","","0"
"242718","minor","242718","磁石と磁石付きクリップ","Magnets, magnetic strips and clamps","磁石を組み込んだクリップ．","0"
